,current_x_m,distance_to_crossing_line_m,current_vx_mps,current_vy_mps,current_speed_mps,history_mean_vx_mps,history_mean_vy_mps,history_mean_speed_mps,history_speed_std_mps,history_vy_slope_mps2,history_x_displacement_m,history_y_displacement_m,window_low_speed_fraction,waiting_band_dwell_sec,waiting_low_speed_time_sec,history_observed_fraction,history_interpolated_fraction,history_max_unobserved_gap_sec,active_vehicle_count,approaching_vehicle_count,stopped_vehicle_count,veh1_lateral_x_m,veh2_lateral_x_m,veh3_lateral_x_m,veh1_front_y_m,veh2_front_y_m,veh3_front_y_m,veh1_speed_mps,veh2_speed_mps,veh3_speed_mps,veh1_closing_speed_mps,veh2_closing_speed_mps,veh3_closing_speed_mps,veh1_ttc_capped_sec,veh2_ttc_capped_sec,veh3_ttc_capped_sec,veh1_history_mean_front_y_m,veh2_history_mean_front_y_m,veh3_history_mean_front_y_m,veh1_history_front_y_change_m,veh2_history_front_y_change_m,veh3_history_front_y_change_m,veh1_history_observed_fraction,veh2_history_observed_fraction,veh3_history_observed_fraction,dbscan_history_mean_group_size,dbscan_history_mean_spread_m,dbscan_history_mean_vx_mps,dbscan_history_mean_vy_mps,dbscan_history_mean_speed_mps,dbscan_companion_wait_mean_sec,dbscan_companion_wait_min_sec,dbscan_companion_wait_max_sec,dbscan_companion_low_speed_fraction,dbscan_companion_low_speed_wait_mean_sec,dbscan_companion_low_speed_wait_min_sec,dbscan_companion_low_speed_wait_max_sec,dbscan_companion_male_ratio_2s_mean,dbscan_companion_female_ratio_2s_mean,dbscan_companion_unknown_gender_ratio_2s_mean,dbscan_companion_young_ratio_2s_mean,dbscan_companion_adult_ratio_2s_mean,dbscan_companion_old_ratio_2s_mean,dbscan_companion_unknown_age_ratio_2s_mean
history_x_displacement_m,-0.03212580788453221,-0.0015983648883381508,0.6574697380069267,-0.022381721596899443,-0.009878416770783325,0.9946257845938195,-0.10753300463211865,-0.05431276224073826,-0.0445656103557251,0.01287940711207282,1.0,-0.10940556587807662,0.06027486436747346,0.09751634325776486,0.07817895173467711,-0.012417274994797431,-0.004662519080208372,0.012899456830107002,0.02215867661106349,-0.0017779367648166045,0.014275251892051833,0.0023305742564592442,-0.00882351513642952,-0.003751687433502165,0.0014223299726957464,-0.0038261173992481376,-0.00021369106995394746,-0.00636861348813038,-0.008895412476168403,-0.012939966869353005,-0.0029686035769245383,-0.00953287627597691,-0.009633576143992628,0.00769241171146699,0.011323226691848636,0.008837346525909968,-0.0023610407047005852,-0.011851601935574588,-0.0062027050997998075,-0.004884674563717504,0.003994315509062371,0.0158577753207019,0.006225066435648088,-0.002792171966233008,0.004259877034814075,-0.03865893053529533,-0.04247745346820257,0.8641397821557081,-0.08472333747718086,-0.0503781238595999,-0.030406800161565304,-0.02432795525868016,-0.03258198176596773,-0.019157229332941502,-0.01919203029013278,-0.0050469021227480615,-0.02050302822257667,-0.02815125943154718,-0.028371315642765366,-0.018725182505434975,-0.019759623596926738,-0.025920837937458953,-0.02529066804204365,-0.026665649783455526
history_y_displacement_m,-0.022460262342270002,-0.07187686735234856,-0.08819051128428423,0.4697980120009166,-0.08387243987036629,-0.10563747949791977,0.99101562955449,0.014157438655549305,0.05427488168660296,0.018536280952398215,-0.10940556587807662,1.0,0.02885352090389437,0.04108448856546329,0.04367761102094392,-0.11385090669265126,0.09181824063904043,0.11232856494385204,0.005902626079710981,0.023429820900153196,-0.01844664860049887,0.022845250206355024,0.030334768910691336,0.019473201533858366,0.02366566829213369,0.00794379444381857,0.00991218777258054,0.03727840637486336,0.030710339555197558,0.028500536521979616,0.032458335561929064,0.02362653508466667,0.026085787381256335,-0.03279295073614973,-0.030023393065944533,-0.021201597591396115,0.037317314997990805,0.0223249561651796,0.025005002399527215,-0.02956468538200856,-0.030774841568399637,-0.03305154199790926,-0.006075310167313516,0.0008198712808892011,-0.0067964085785050185,0.012767361861859622,0.0031074617328087587,-0.08138476076660825,0.8539070084932412,-0.002430897535550865,-0.00414554761446044,-0.008072898417695488,-0.0036962459886979828,-0.0049947823779367415,0.004483873135089042,-0.005447086354540715,0.004917598071276368,-0.015109181339117211,0.0007091276111684808,0.04101201406675657,-0.034963571890439256,-0.009760346916704774,0.012950253000392029,0.03748606440799254
window_low_speed_fraction,-0.11091998208306908,0.07135329624869127,0.005201197190492296,-0.0025164289776284593,-0.687652558030055,0.06166427444998481,0.03168837942025011,-0.8851296294982135,-0.638439495655827,-0.07836161988584518,0.06027486436747346,0.02885352090389437,1.0,0.648243097944858,0.8584456698453282,0.2342771298896882,-0.23160630954126762,-0.2323366458893488,0.026581344537341733,0.18394888783649188,-0.08176043190471717,0.04844394050282535,0.13957154764736593,0.13272759532723205,0.052846167136784035,0.031245581505611505,0.03554504287932166,0.09474355338984075,0.1488124373344699,0.19218567717289378,0.0670534421424875,0.11732606077940336,0.16404370168292534,-0.053190832749252834,-0.12657192470050416,-0.16421563467506067,0.06772958521514907,0.07455236610623411,0.10241082970050124,-0.05997906359578404,-0.11174225946813296,-0.1600289098592033,-0.005292845146720711,-0.0007914740485938074,-0.023833431752583664,0.09271799638342447,0.07154432461477926,0.047629660672510135,0.053870974793040566,-0.8227398682401813,0.2258782115625512,0.1347653398526365,0.23075799406686037,0.2248001886730609,0.2996888431094468,0.20742288602786949,0.29709113295436,0.04443651355018347,-0.029559043481569423,0.08327431522059192,-0.04654357005761359,0.0407180256320048,-0.068385126813592,0.09970829576812322
waiting_band_dwell_sec,-0.04435799404154641,0.019344350047712802,0.054839278570812486,0.03150346304979073,-0.5056923407540215,0.09867405451491494,0.04092643055719008,-0.6553594910176316,-0.5351764466912561,-0.01806851357700957,0.09751634325776486,0.04108448856546329,0.648243097944858,1.0,0.8957825633836378,0.2668495929032543,-0.20285566567806604,-0.265048648693015,-0.026634233031161254,0.07249743168013906,-0.06832730800730212,0.04646423735197184,0.08550706714001165,0.07905490138155458,0.029513502271740117,0.00802816941970659,0.00939084431328965,0.04735876200109504,0.08109985572130358,0.12002711807005519,0.02268619331235895,0.05599521796282457,0.1028367203441397,-0.010716746370267784,-0.06451001911525285,-0.09493016965686105,0.026727097357860826,0.029896643300110593,0.05438874036099977,-0.011034932587278804,-0.04583824809986087,-0.09866302192414768,-0.04340449758145535,-0.03434307502569087,-0.05098578294199937,0.06781975496100935,0.06158783501954953,0.09442897055468899,0.0630633525626527,-0.601070657509594,0.24706336700511913,0.1697506060688449,0.24661313033657165,0.20886241256592455,0.2853415257335457,0.20726141400269843,0.282227563920407,0.044917114324597024,0.0047121333072088975,0.03858660468963722,-0.022840062341738656,0.027571385364536086,-0.06033916859620963,0.08129722663578083
waiting_low_speed_time_sec,-0.07752805899012405,0.034464787857185035,0.03169612451820722,0.009060937375137468,-0.6411638836335489,0.07976232337817107,0.044251959072012695,-0.7938869727296226,-0.5832946870077723,-0.04587171862662696,0.07817895173467711,0.04367761102094392,0.8584456698453282,0.8957825633836378,1.0,0.25981555645236865,-0.2224020123270216,-0.2583809882872997,-0.0027946329400152913,0.14024512563565053,-0.08730445038770075,0.05655176549289433,0.12783541366823825,0.11819903328308524,0.04582757548211885,0.022432578989537183,0.021305430107766785,0.08223240206192296,0.13069773217305988,0.1759101460626617,0.05364793220195403,0.1004487699149171,0.15218225694003323,-0.03943681966683735,-0.10973499376766059,-0.14495414584318425,0.0536041018759467,0.06125605174806689,0.08705917528056571,-0.04467952547058077,-0.09168030474820626,-0.14675518639400495,-0.026148435902280852,-0.020510782991965047,-0.04556797177898269,0.10069234297391638,0.08534499348703374,0.07323695611414953,0.06461164836399769,-0.7376164636378046,0.26817202583960587,0.1702871822190807,0.27152590674681626,0.24713984735339645,0.33095356613860205,0.23030794649021255,0.32858279177873806,0.05973500258136201,-0.002906446536120171,0.07372448163607558,-0.02534718364432797,0.039335549281763256,-0.0644309803797953,0.11301895771880309
history_observed_fraction,0.06625724539700104,-0.045928058923160604,-0.011002298005557312,-0.0638675317478495,-0.20554207491590548,-0.014690212910509851,-0.11085702073475028,-0.3532880586271663,-0.3841622848502823,-0.03587143558477716,-0.012417274994797431,-0.11385090669265126,0.2342771298896882,0.2668495929032543,0.25981555645236865,1.0,-0.8728483297927672,-0.995750420670155,-0.10311884482616814,-0.10935090413221944,-0.0378790011027185,0.02337828497640624,-0.0008977134684742983,-0.01808736109411931,0.0347072638222697,0.01733397017666774,0.013630934105682415,0.008524279371912658,-0.012182373393831474,-0.010561768774628224,0.024134062965281516,-0.004638131209451411,-0.017835850626044165,0.00674613814605298,0.035530595950722,0.05386190750280366,0.034047539661520354,0.013694784593098254,0.0073952189738443275,-0.025141072314862047,0.0034441482387786125,0.01786454508597668,-0.046042092650288184,-0.0597981545665407,-0.0628950589346045,-0.14599127956640445,-0.12401376665819053,-0.02767822505769556,-0.08560205131078448,-0.29047572954037,-0.019262174805270975,0.005173696885705123,-0.028538894442648774,-0.025288696630716,-0.009131306583511307,0.04321677607498188,-0.01690871226950093,-0.058619260191564715,-0.04964291756333364,-0.17341674451451858,-0.03242100165856664,-0.10248191652074723,-0.044372979651440075,-0.11761235551491028
history_interpolated_fraction,-0.05371206736118548,0.06090734733448694,-0.00018709249833640546,0.05359557647566897,0.20132469567150793,-0.002775322562372712,0.08631786865164275,0.3702944336997106,0.406262682328465,0.06215463379403702,-0.004662519080208372,0.09181824063904043,-0.23160630954126762,-0.20285566567806604,-0.2224020123270216,-0.8728483297927672,1.0,0.8597494027446589,0.09776135533528273,0.09535881356850259,0.04630861439216547,-0.020705404877829826,0.0026454092257022725,0.02613595412304665,-0.036927369499451905,-0.026090074257120264,-0.01586602368438538,-0.020451018618231707,-0.0021500229248556917,0.0041354131070855836,-0.03648488824026654,-0.012161117884473898,0.008713428376991145,0.008194820188736691,-0.021395254767835988,-0.04669143269512724,-0.044505824563016265,-0.0288856263456768,-0.014821101325363406,0.038239764614199034,0.014437623274344773,-0.012178674536084065,0.044704032458929954,0.05487400704592849,0.06274315211869375,0.15566311854256498,0.13223848355776263,0.012106266835828616,0.06363960625627853,0.3076331009439667,0.034610091368781126,0.000685514444519944,0.045603600674667295,0.03131432950373389,0.023229659656390025,-0.03859896772281979,0.03220923054001426,0.06429924072241555,0.05439997102612086,0.17913464829329329,0.0415256734564077,0.104527660369705,0.0411195864649369,0.1248874327731885
history_max_unobserved_gap_sec,-0.06458120703082824,0.04377137313104908,0.01244236609571597,0.06290730531439248,0.20302516454013528,0.01535204483463957,0.10961197468085443,0.3467198107423038,0.3774985432841467,0.03240355507531357,0.012899456830107002,0.11232856494385204,-0.2323366458893488,-0.265048648693015,-0.2583809882872997,-0.995750420670155,0.8597494027446589,1.0,0.10159448963260649,0.10715878539025525,0.037203873974897696,-0.02151420569213189,5.37697332489738e-05,0.016589563910050596,-0.03411849746045698,-0.01731589899976365,-0.01415652474627891,-0.008561487035342754,0.011932795960026206,0.00877024138071091,-0.022854117364099334,0.00489588549958021,0.01665588589231778,-0.008109343047572316,-0.0359649346154966,-0.05223379842375927,-0.03297350462736686,-0.013196055445835502,-0.008408280830278897,0.02367984359027693,-0.004445550580671442,-0.016049908604333515,0.04516227901009894,0.05954233529457115,0.06180732173331978,0.14198690330481392,0.12076703935328653,0.027726148007493324,0.08489042479603011,0.28634774624687803,0.016671298196479594,-0.005776264846460153,0.025491406902667955,0.023078594093085016,0.006142750255046384,-0.043730973912458206,0.013625823715945853,0.05787085828440907,0.048621927500431844,0.16845756464134115,0.032529056333805526,0.10106884931832646,0.04449427584518246,0.11362857757720564
active_vehicle_count,-0.016341970720595476,0.057173528505708525,-0.006582092986810961,-0.0038494339716947275,-0.0035006582291618026,0.02318943155901654,0.00689558400404811,-0.024930033173182223,-0.022494838706086158,-0.02932008386299234,0.02215867661106349,0.005902626079710981,0.026581344537341733,-0.026634233031161254,-0.0027946329400152913,-0.10311884482616814,0.09776135533528273,0.10159448963260649,1.0,0.5238785361511803,0.7811469192147841,-0.14354591639808398,0.08012719568406307,0.1739913560278096,-0.491772490918659,-0.5031528416065799,-0.5140083521841179,-0.5826680462203165,-0.5527775267327314,-0.4859709915365527,-0.534727284654673,-0.5213648384299576,-0.45729024649330924,0.3220955778044991,0.1529170268095821,-0.023930582927391274,-0.6229862619496722,-0.619262726215127,-0.6342101446391056,0.5128102313462302,0.5020644451030717,0.44469554349457907,0.4887538778752752,0.5275277897488719,0.5975462969188811,0.15779631184010484,0.11990382554140518,0.018561520124934307,0.01438599861147868,-0.047606874045133404,0.07473077161371043,0.02477700426865495,0.08795077941792467,0.08084136145859278,0.08235740447177518,0.02369322613232441,0.08872645089694796,0.0566045134869053,-0.026243691790883712,0.24395598914782615,-0.04525540906624152,0.12090735796855331,-0.09789078237936708,0.14621108335381436
approaching_vehicle_count,-0.07570329154428669,0.05096978284482907,-0.03390053432811402,-0.01187579257977752,-0.09477484577045088,0.0011695746044364781,0.023647303526350374,-0.09125766915468889,0.009360461346761505,-0.04454952758501269,-0.0017779367648166045,0.023429820900153196,0.18394888783649188,0.07249743168013906,0.14024512563565053,-0.10935090413221944,0.09535881356850259,0.10715878539025525,0.5238785361511803,1.0,-0.008741192482042527,-0.18160047294405657,0.06975679070347206,0.1908786148596852,-0.1793478379726225,-0.06416080653035365,0.013071747233754693,0.12323794344040878,0.2589166264160034,0.40396322271885404,0.0867035273206052,0.21565073268184207,0.3718386526679388,-0.2824116292027173,-0.48049891109918175,-0.619082407893607,-0.08704875218066421,0.06283415482184346,0.18054583979669925,-0.10750871465730662,-0.2426164003465328,-0.3831692086821274,0.30174946135815023,0.35012663301857627,0.36495245245348923,0.26638417056791786,0.24734073524604314,0.0009839790889987405,0.03193349404990319,-0.10147811026208324,0.21092141905772444,0.08709690280351902,0.22859395055954812,0.19554236104547573,0.23682762429733753,0.0911934010170018,0.2454714415035837,0.08635719397895257,0.06913083713811773,0.27637843301713144,-0.029924329109579734,0.22238009216473878,-0.10740648661553974,0.1761935292058282
stopped_vehicle_count,0.07908894162218705,0.08321456001840383,0.009790207058929927,-0.0033935752406883193,0.04284354590982794,0.013328557838013125,-0.01777341402020325,0.013697352249983991,-0.06186225929936855,0.0028691025255084593,0.014275251892051833,-0.01844664860049887,-0.08176043190471717,-0.06832730800730212,-0.08730445038770075,-0.0378790011027185,0.04630861439216547,0.037203873974897696,0.7811469192147841,-0.008741192482042527,1.0,-0.1005075432289965,0.009887650521599983,0.062410694705704484,-0.4423286408165937,-0.47820897848150606,-0.5035430950841092,-0.8026906996303462,-0.8072145157697033,-0.7736631965186683,-0.7214069091709862,-0.7470169949467095,-0.7249247098504454,0.6419883510552296,0.5444915134896443,0.3767075181826625,-0.6842665575437247,-0.7172580306145552,-0.7502464762056844,0.7097880071789789,0.7421696988255723,0.7156741566997875,0.427258057318353,0.4473841054930952,0.502319445294172,0.029513204239026078,-0.00568786277275285,0.005186055606104378,-0.016102692195021934,-0.004901496035190946,-0.031067653344892233,-0.025865321634987188,-0.022616447892508766,-0.019700692261350263,-0.036439463667690485,-0.03010233342517387,-0.03143181958043032,0.012693619696130873,-0.07100081174625242,0.12594861356652207,-0.009406202356090302,-0.011839576043287203,-0.06293640952003796,0.07909984396171664
veh1_lateral_x_m,-0.11490115894099501,-0.05275162769413561,-0.0041653349718902685,0.02041887539065673,-0.04657917378422109,0.0025219906590599962,0.022517092729572967,-0.061703232171049296,-0.038495930514200374,0.001369985160200032,0.0023305742564592442,0.022845250206355024,0.04844394050282535,0.04646423735197184,0.05655176549289433,0.02337828497640624,-0.020705404877829826,-0.02151420569213189,-0.14354591639808398,-0.18160047294405657,-0.1005075432289965,1.0,0.5417092814821375,0.27900763308635146,0.14433486770739734,0.019815053924719755,-0.003330512093930863,0.19306028441076237,0.12022415584440951,-0.0019790916616403025,0.2270827564129275,0.11412819247084094,-0.0205954687715838,-0.17329456537431226,-0.003639418074527687,0.15576874262813825,0.20389696049332595,0.06210053728235523,-0.004282858446637598,-0.21509587857019913,-0.1067764801889887,0.03542253726431531,-0.09058003439317332,-0.20743138890153595,-0.20359266681522611,-0.12445589253973333,-0.1315162283161835,-0.004983420478920247,0.027848160813655935,-0.08634300992653612,-0.0738832828051277,0.010521875055220564,-0.09118131119942394,-0.04629726864356146,-0.07179121323984987,0.030745848104199846,-0.08485996770643078,-0.053961940814435956,-0.051446484901730066,-0.07468725317053672,-0.0648759905501042,-0.016756093013070215,0.017951088759037198,-0.0978049840567432
veh2_lateral_x_m,-0.08255390781281995,0.01894020531066332,-0.028054818743358564,0.025096006238255787,-0.10905774611368414,-0.007169676768190024,0.030698783080232897,-0.13254743877084346,-0.08167268225109721,-0.006122279117269099,-0.00882351513642952,0.030334768910691336,0.13957154764736593,0.08550706714001165,0.12783541366823825,-0.0008977134684742983,0.0026454092257022725,5.37697332489738e-05,0.08012719568406307,0.06975679070347206,0.009887650521599983,0.5417092814821375,1.0,0.6538191798045954,0.10779936927994979,0.07068446085349624,-0.025720276004990564,0.09948379370923259,0.17672035717167212,0.04324380490026854,0.1079716730099197,0.16723308457658426,0.007034888843754437,-0.05968204458435029,-0.149637081003438,0.02505419099895928,0.11321437330092544,0.12529376413443882,-0.02356064526418987,-0.10678594391142321,-0.15912649394763906,0.003225886800392624,0.001678897148211592,-0.04759698646241337,-0.15852738494234656,0.0014680546870993177,-0.02206879997211205,-0.010735062993801487,0.030349695601842506,-0.1566570772753521,0.011341900063447133,0.012404240549952088,0.00998204245632633,0.035614790427322116,0.03483984508422725,0.045393747311253,0.03169765942330515,-0.028320425844673994,-0.017753048134170654,0.061990357475262776,-0.05174131908053008,0.04384740733095833,-0.05000324318292771,-0.00717575726733158
veh3_lateral_x_m,-0.05526860442576827,0.06700554155501064,-0.02080838071604326,0.016878819882377043,-0.09590415552941434,-0.002949615183126612,0.020032939812569282,-0.11187088113122559,-0.060230709553183846,-0.008642891727327054,-0.003751687433502165,0.019473201533858366,0.13272759532723205,0.07905490138155458,0.11819903328308524,-0.01808736109411931,0.02613595412304665,0.016589563910050596,0.1739913560278096,0.1908786148596852,0.062410694705704484,0.27900763308635146,0.6538191798045954,1.0,-0.021291293073758946,-0.0487573805325547,-0.01373155855929711,0.049273696564760196,0.116459526177354,0.06723793851916157,0.03141057644241784,0.0951353516137466,0.027620939560377866,-0.01599628638596459,-0.10417488097611512,-0.07855217842504034,-0.02977652645135648,-0.012620855104392698,0.010391678354005604,-0.0354393010863208,-0.10115226304639313,-0.03047588267439011,0.028903561562128834,0.010677671886965535,-0.10423435505732438,0.07860379121828728,0.05414067858614389,-0.007747672551419278,0.019151272568068322,-0.13047641680698516,0.0814570563819853,0.04466712512524795,0.08537695118586464,0.09089369964305918,0.10025435679846934,0.07304664774149489,0.10069998157934723,0.005285559125337789,0.007822676021435444,0.12258071008020821,-0.03894555634485777,0.06409135322381837,-0.05898429750986972,0.07178126398986912
veh1_front_y_m,-0.08306842819413413,-0.042576764690088385,-0.007765646808787666,0.0091305654211297,-0.044224329489185504,0.0018035667073784266,0.02384927387809732,-0.05123826403918343,-0.023210099213617733,-0.014429007383680949,0.0014223299726957464,0.02366566829213369,0.052846167136784035,0.029513502271740117,0.04582757548211885,0.0347072638222697,-0.036927369499451905,-0.03411849746045698,-0.491772490918659,-0.1793478379726225,-0.4423286408165937,0.14433486770739734,0.10779936927994979,-0.021291293073758946,1.0,0.4735022941680612,0.491197980918898,0.495340607262045,0.40402532352713555,0.3045648302791939,0.42520853512079987,0.3748799082729483,0.27157217743532874,-0.14537385390820057,-0.1709977652400951,0.007700229073145517,0.8832487244431043,0.5295012160268999,0.49378003056772385,-0.37142836563530895,-0.35991988724911617,-0.25988395489578114,-0.3058693668686322,-0.2698870601991725,-0.3064381047183051,-0.14320038612165126,-0.1333369124557427,-0.01251923975608933,0.02576236971365847,-0.06882372025659589,-0.10333193334787581,-0.050594309872811605,-0.11331862308359833,-0.0732870258043612,-0.08924210536205635,-0.01744619406436631,-0.09738489695350436,-0.10478610313180087,-0.03937948119211279,-0.11350283447505985,-0.057781926941510665,-0.07621471440141978,-0.0010309144041047015,-0.12007511350031869
veh2_front_y_m,-0.07909608857300772,-0.050159937618000916,-0.01190424189768973,0.0018634877992256072,-0.014862222301186183,-0.004078966522102989,0.00903779231017896,-0.019988676305219055,0.006648433940564673,-0.005353688498825169,-0.0038261173992481376,0.00794379444381857,0.031245581505611505,0.00802816941970659,0.022432578989537183,0.01733397017666774,-0.026090074257120264,-0.01731589899976365,-0.5031528416065799,-0.06416080653035365,-0.47820897848150606,0.019815053924719755,0.07068446085349624,-0.0487573805325547,0.4735022941680612,1.0,0.49041251217960397,0.4437987346868807,0.49133335947297235,0.36070064346658814,0.39461859918952585,0.4414311213239705,0.34661477192389706,-0.2912795784904356,-0.14610813985991725,-0.12498590580793248,0.5425830686249318,0.8870334762964769,0.5363732061596616,-0.38512602840477084,-0.39847069605093494,-0.3350932995322373,-0.17869311979110908,-0.25635717540182457,-0.23878237406129527,-0.08103278026162948,-0.07011573129489715,-0.003101050163609949,0.008896014915811771,-0.038613579916183124,-0.050649908208688324,-0.01936767348784347,-0.05563960371915462,-0.029344668613691928,-0.038519125262321485,0.00016750662515667108,-0.04392126735398856,-0.08720692891664893,0.011749486487569426,-0.06956133395818817,-0.013567296364000744,-0.03986599833002673,-0.0053468332392522955,-0.09184150580111322
veh3_front_y_m,-0.03658518089866168,-0.0043002107341492315,-0.008636957325597409,0.004216976678634818,-0.02161461368678261,0.0003343412313582202,0.010065493902698298,-0.016297404191282158,0.010627479913494145,-0.012850157929404095,-0.00021369106995394746,0.00991218777258054,0.03554504287932166,0.00939084431328965,0.021305430107766785,0.013630934105682415,-0.01586602368438538,-0.01415652474627891,-0.5140083521841179,0.013071747233754693,-0.5035430950841092,-0.003330512093930863,-0.025720276004990564,-0.01373155855929711,0.491197980918898,0.49041251217960397,1.0,0.4497024083921355,0.46203939091231716,0.44909538393461573,0.40213236618669707,0.43039580281496875,0.4039887213575432,-0.3112783452447989,-0.3075979918722843,-0.09735815908047411,0.5663650038507205,0.5621941519590113,0.87060114455707,-0.38966214001310745,-0.4211792613320152,-0.3660623773633429,-0.16478719398894506,-0.14494394227019777,-0.19738262947863497,-0.072725845029429,-0.05581747497691178,0.000591421325766108,0.007727168824032281,-0.026482816428905362,-0.04409382680900349,-0.02413411655332315,-0.050101760779765595,-0.02819434502780705,-0.03182764126562831,-0.0025231816470909817,-0.03732068135085139,-0.06356030805513299,-0.007305439692074122,-0.0694500052046506,-0.02066219805351674,-0.018003348144305834,-0.0196935211831641,-0.09226374467533972
veh1_speed_mps,-0.1302012475175888,-0.08332490129592508,-0.01367926350741662,0.004549181059406502,-0.049870372654672056,-0.0046162984024225966,0.03693808211507774,-0.026996329638761963,0.0660803642898386,-0.013445164233188379,-0.00636861348813038,0.03727840637486336,0.09474355338984075,0.04735876200109504,0.08223240206192296,0.008524279371912658,-0.020451018618231707,-0.008561487035342754,-0.5826680462203165,0.12323794344040878,-0.8026906996303462,0.19306028441076237,0.09948379370923259,0.049273696564760196,0.495340607262045,0.4437987346868807,0.4497024083921355,1.0,0.7762418063397615,0.6445425309096765,0.8686152057249158,0.7111373853090973,0.5913192121660655,-0.8008146982869645,-0.5508835111835343,-0.30209449766047275,0.738251270284363,0.6582187117678073,0.6303496332050678,-0.8049838916059142,-0.6921072582570997,-0.5622847235513535,-0.4109341903343987,-0.36709928361703814,-0.3993804116748718,-0.035370498218085154,-0.016938434049730552,-0.0004903310760880425,0.04171569940405037,-0.028101899953920102,0.01754712759244542,0.033086479545563,0.007696881883670091,0.02581614224803472,0.026525681901297764,0.043196349812135604,0.019594700177861694,-0.023124374866359997,0.03465904207253979,-0.08372209122522224,-0.03182556836810995,0.02411102161286585,0.05614226687169574,-0.07500225805609358
veh2_speed_mps,-0.1223732473056677,-0.06010832621915363,-0.017919957607923767,0.002015470290255366,-0.092052061960937,-0.0074725770618651825,0.030786519998922242,-0.06740464669673785,0.036639959946197266,-0.013455827486029304,-0.008895412476168403,0.030710339555197558,0.1488124373344699,0.08109985572130358,0.13069773217305988,-0.012182373393831474,-0.0021500229248556917,0.011932795960026206,-0.5527775267327314,0.2589166264160034,-0.8072145157697033,0.12022415584440951,0.17672035717167212,0.116459526177354,0.40402532352713555,0.49133335947297235,0.46203939091231716,0.7762418063397615,1.0,0.7398332553177406,0.6876246118965129,0.8951359179143321,0.6782036128736769,-0.6596175815859533,-0.8028608967403016,-0.4765667338996263,0.6272008019514904,0.747580578689384,0.6785356449905017,-0.6719335093051568,-0.8363602478871087,-0.6557762211819426,-0.28330921393794906,-0.34105750445845634,-0.34778355965322766,0.025789237963740663,0.04475618747753524,-0.005812090115187615,0.033375386218080096,-0.06723854727600792,0.06599855852850345,0.053079367441531716,0.06077180285480793,0.07213203392396438,0.086188431560564,0.07343513702946841,0.08077817835556371,0.005101181653229507,0.046422115654273566,-0.03445204809221828,-0.008234345383155437,0.06339139825409137,0.026402189016220837,-0.03684084220349848
veh3_speed_mps,-0.09305702636226487,-0.0023767959780659344,-0.022006340620602034,0.0008297075812149537,-0.11943951479293963,-0.011788336525576457,0.02766814089614457,-0.09384117618027335,0.017435879436510586,-0.011024525950818164,-0.012939966869353005,0.028500536521979616,0.19218567717289378,0.12002711807005519,0.1759101460626617,-0.010561768774628224,0.0041354131070855836,0.00877024138071091,-0.4859709915365527,0.40396322271885404,-0.7736631965186683,-0.0019790916616403025,0.04324380490026854,0.06723793851916157,0.3045648302791939,0.36070064346658814,0.44909538393461573,0.6445425309096765,0.7398332553177406,1.0,0.5609085921511213,0.6601087622395335,0.9249961061062238,-0.5660111042081637,-0.6471293686398851,-0.8185724022782862,0.5142471716052684,0.585714307765594,0.7472401546912536,-0.5527401281598908,-0.6491230197033107,-0.8687367194698198,-0.21703681838312544,-0.21806339917228973,-0.3318873021286942,0.11333262584314963,0.1287991217361766,-0.007149301569916853,0.02365553056366493,-0.08505770323150247,0.1369837499485951,0.05788134849935019,0.14266447996240708,0.1147504000187861,0.16094081829966947,0.06740852599486438,0.16347589909029392,0.02852162858199265,0.09679526542601226,0.03974778451363043,0.009946051666317257,0.09788194633832331,0.001246664727599414,0.03218953281041744
veh1_closing_speed_mps,-0.11854916078692883,-0.09517063476943123,-0.007833093308302931,-0.00473851964645422,-0.02552510182607224,-0.0013053659528846006,0.032424277029062476,-0.005019199436607867,0.07525654860873839,-0.022032620435681424,-0.0029686035769245383,0.032458335561929064,0.0670534421424875,0.02268619331235895,0.05364793220195403,0.024134062965281516,-0.03648488824026654,-0.022854117364099334,-0.534727284654673,0.0867035273206052,-0.7214069091709862,0.2270827564129275,0.1079716730099197,0.03141057644241784,0.42520853512079987,0.39461859918952585,0.40213236618669707,0.8686152057249158,0.6876246118965129,0.5609085921511213,1.0,0.66930120183049,0.532453400249094,-0.8286281626388706,-0.5159678125956095,-0.26804858162992395,0.6857868658933199,0.6043669091943538,0.5717386262303721,-0.8493987553479594,-0.6586164320447019,-0.5103824529820055,-0.3150758389416383,-0.3091257404162223,-0.3557390207959553,-0.06421232993999852,-0.04061876995641472,0.0005985083021928267,0.03375377977907149,-0.007491342079348414,-0.011120855031572957,0.01855852166570123,-0.023928564062630348,0.002158597535294798,-0.005379203506899288,0.03407082190688901,-0.0147079000896686,-0.020767856820855815,0.01590724449661595,-0.11482376262701675,-0.03752835894439155,0.015508926701644714,0.0665368451683419,-0.10062000443187191
